Date,cc_gross,co_gross,oc_gross,oc_net2bp
2023-03-06,2.8526295418814693,1.863412689841122,1.531111860962521,1.0459089753031638
2023-03-07,2.8562811647206297,1.8658275129678155,1.5310796096553396,1.0454685807089688
2023-03-08,2.8539864969040023,1.8658178798014675,1.5298320276134694,1.044198505616235
2023-03-09,2.8521868257245018,1.8666625783769015,1.5281838020549672,1.042655817301872
2023-03-10,2.867856441035676,1.8678056984874662,1.5357074737951346,1.047372038089722
2023-03-13,2.880313524583911,1.874180061965541,1.5371992305361353,1.0479704863535633
2023-03-14,2.9025271836175497,1.8783677302714112,1.5457363150245886,1.0533713717094655
2023-03-15,2.8822040388298076,1.873953587656906,1.5385996591599238,1.0480866134676086
2023-03-16,2.898014650315432,1.8788454675246613,1.542982445895081,1.0506529118551027
2023-03-17,2.905728377163291,1.8825287562158115,1.5440589034773775,1.050965635888175
2023-03-20,2.9062101430486043,1.8847606590349821,1.54247917368201,1.0494700045604737
2023-03-22,2.9231033524835817,1.8925266247663752,1.5450906374937643,1.0508270009620908
2023-03-23,2.934705842636672,1.9005267660110412,1.5446570916635924,1.0501118125957847
2023-03-24,2.9245493531211,1.8966641599094016,1.5424735313206903,1.0482073073247957
2023-03-27,2.9285620307188363,1.8933881864300792,1.5472403634852303,1.0510273852117615
2023-03-28,2.9277002746598186,1.8890078754548774,1.5503563850549509,1.0527236615416808
2023-03-29,2.928556696931663,1.8881309646714055,1.5515457528510042,1.0531101771111393
2023-03-30,2.9455141192643084,1.897023584026246,1.5531759381453605,1.053795419730042
2023-03-31,2.9469675347272317,1.8984802162335024,1.5527906622484693,1.0531125004127342
2023-04-03,2.9351685262809784,1.8961185386774488,1.548595377996416,1.0498459869574996
2023-04-04,2.9332705245731434,1.8931622662442615,1.5500060715535098,1.0503824061696068
2023-04-05,2.9419269263290784,1.9008827871511549,1.5482927129798674,1.0488011727867184
2023-04-06,2.9640919561684536,1.9060024760416059,1.555849928583587,1.0535008500776504
2023-04-07,2.9497837582303292,1.9069383716613606,1.5475805181570297,1.0474800466371224
2023-04-10,2.955365939385594,1.9037056658394194,1.5530895582083333,1.0507898489927576
2023-04-11,2.967308626321061,1.9075614312497347,1.5561907510499926,1.052467739135715
2023-04-12,2.9661042142966645,1.9072078414641247,1.5558547124061932,1.051819485664481
2023-04-13,2.9594190725105705,1.9083513784826494,1.5514117805654646,1.0483951597538266
2023-04-14,2.957311601800007,1.913484454992347,1.5461251442806465,1.0444032595951616
2023-04-17,2.958900229397897,1.914945949996747,1.5457771058187695,1.0437503992727264
2023-04-18,2.97404614302391,1.9180703387896274,1.5511490618897652,1.046960188760969
2023-04-19,2.985929070935331,1.9163766353810001,1.558718429233466,1.0516504083638778
