Date,Open,High,Low,Close,Volume
2019-01-02,28.41897474828331,29.205400163699103,28.381526854343946,29.03219985961914,30885800
2019-01-03,28.292587244172626,28.3113120856372,27.52956870433252,27.5670166015625,49893400
2019-01-04,28.072575825166215,28.91049192183177,27.98363372353587,28.78878402709961,41535600
2019-01-07,28.78878147010012,29.242849001296097,28.723246318319042,29.046241760253906,23817200
2019-01-08,29.327109178920324,29.430092224217585,28.94325889973306,29.28965950012207,26005200
2019-01-09,29.448820355643573,29.823308256994558,29.41605277588156,29.668832778930664,28044800
2019-01-10,29.43477461161198,29.81394279176732,29.29902220320376,29.79990005493164,21868200
2019-01-11,29.62670676322259,29.762459203752048,29.561171594884065,29.74373435974121,15451200
2019-01-14,29.48158538537046,29.57052569621736,29.36455781471448,29.46754264831543,14483800
2019-01-15,29.56116588965242,29.973101664191816,29.509673471410228,29.912248611450195,28654000
2019-01-16,29.945020238347503,30.122900889074064,29.884165391678255,29.940338134765625,18937000
2019-01-17,29.832663519307232,30.305454046496806,29.75308564060848,30.13225555419922,20256800
2019-01-18,30.4318476509089,30.65186003476033,30.23523863617925,30.59100341796875,27303200
2019-01-22,30.34290684170338,30.394399255898723,29.83734869061048,30.07608413696289,29985000
2019-01-23,30.20247479840844,30.42716931243855,29.842031441045503,30.1790714263916,19152200
2019-01-24,30.286733817376387,30.53951379822862,30.272691080339822,30.43185043334961,28341800
2019-01-25,30.661225014253763,30.956133221053918,30.54887954091059,30.862512588500977,20061600
2019-01-28,30.403759085754718,30.459933601045556,30.197793005817154,30.450572967529297,19324800
2019-01-29,30.511430520983435,30.516112624132077,30.076087784515067,30.12289810180664,17147800
2019-01-30,30.623777421500446,31.148062285193376,30.488024995060353,31.059120178222656,33990600
2019-01-31,30.899971310043576,31.194879603120828,30.80166854568449,31.02635955810547,36501800
2019-02-01,31.040401392406896,31.377441472583335,30.993591063804423,31.208921432495117,19475600
2019-02-04,31.25104320302367,31.71447137890104,31.2276362605317,31.709789276123047,15208600
2019-02-05,31.817462003665913,32.05619928923122,31.78001231742064,31.97661781311035,24121400
2019-02-06,32.01406465875685,32.17322402547777,31.8923549749583,32.08428192138672,20379200
2019-02-07,31.78937513414858,31.925123990902126,31.428928169752147,31.644258499145508,29264000
2019-02-08,31.35870440510772,31.826814651489258,31.33997956668473,31.826814651489258,16977600
2019-02-11,31.925131611535107,32.02343794994454,31.737890286601242,31.812786102294922,14869400
2019-02-12,32.0327860789547,32.276201849155434,31.985975766000475,32.234073638916016,19418200
2019-02-13,32.39324221392471,32.51026982824004,32.25749332415036,32.276214599609375,18241800
2019-02-14,32.15449775855314,32.44940596284681,32.13109081491474,32.33237838745117,19484000
2019-02-15,32.57580125262261,32.622615150073564,32.407284793115195,32.589847564697266,14712000
2019-02-19,32.458770481252394,32.69750776361662,32.426002899076806,32.599205017089844,16638200
2019-02-20,32.62729350684445,32.77241015964214,32.46345558084602,32.63665771484375,19704200
2019-02-21,32.55706755500988,32.78175846287333,32.44940063191868,32.65068817138672,19508200
2019-02-22,32.80048382904321,33.08603135641135,32.791123195813704,33.06730651855469,24493200
2019-02-25,33.31540947646931,33.45584399621985,33.203064003507805,33.226470947265625,40341000
2019-02-26,33.10943162301415,33.390296991457234,33.081342586192,33.29667282104492,28268000
2019-02-27,33.17028777840019,33.30604015973218,32.92218995339241,33.26390838623047,19555000
2019-02-28,33.142210240542155,33.29668392328459,33.086035719564286,33.17029571533203,18876600
2019-03-01,33.43243869696722,33.48393111864872,33.1281662701397,33.394989013671875,24668000
2019-03-04,33.53543089531341,33.619690915508635,32.898800425260404,33.26860809326172,31653000
2019-03-05,33.249873608168755,33.29200539175169,33.06731087923833,33.17029571533203,17907600
2019-03-06,33.14688834998565,33.18433803016068,32.95496498903523,32.997093200683594,26244200
2019-03-07,32.9034880043579,32.931573491963064,32.57580850623205,32.683475494384766,36996600
2019-03-08,32.29025829765442,32.70687628515723,32.224719553259334,32.67878723144531,25781400
2019-03-11,32.795805441777176,33.41371087545143,32.795805441777176,33.380943298339844,29153800
2019-03-12,33.474567959811374,33.68989826542787,33.37158312421259,33.577552795410156,36101200
2019-03-13,33.72266966217714,33.9988530512905,33.703944819820535,33.79756546020508,35667200
2019-03-14,33.85373604079536,33.97076361333288,33.774158148605395,33.86777877807617,21313200
2019-03-15,33.98660333836937,34.432743565358564,33.96312076518568,34.277767181396484,42049000
2019-03-18,34.30124075920083,34.51256953068336,34.21201130402805,34.423343658447266,29675200
2019-03-19,34.56422233471785,34.65814900364064,34.35759082895983,34.493778228759766,32306200
2019-03-20,34.456220212963856,34.6816371118359,34.19322905369713,34.399864196777344,27408600
2019-03-21,34.40456254009892,35.33911077873272,34.39986530953052,35.26396942138672,54548200
2019-03-22,35.080817351118775,35.22640283735716,34.41865114883976,34.4327392578125,53494800
2019-03-25,34.32001848067061,34.51256187239499,34.061724632452176,34.282447814941406,43893800
2019-03-26,34.58301101245657,34.80373422709757,34.26836470274709,34.47030258178711,27930200
2019-03-27,34.52196694118675,34.65346072871985,33.97250563908487,34.273067474365234,31662400
2019-03-28,34.37637738625984,34.55483629069696,34.202619294596204,34.41394805908203,21079400
2019-03-29,34.70041260949566,34.76615948493221,34.531348191819944,34.752071380615234,28694400
2019-04-01,35.09021125989407,35.268666608967614,34.89297057150693,35.226402282714844,25181000
2019-04-02,35.25458760430205,35.39547589406827,35.14657277108955,35.3485107421875,23574200
2019-04-03,35.559826231342825,35.81342288231155,35.49407934956608,35.63496398925781,27738000
2019-04-04,35.62087880945318,35.71480549323241,35.273359036811634,35.48468780517578,23006200
2019-04-05,35.60210783090185,35.69133732074389,35.5410581490267,35.65376663208008,13419600
2019-04-08,35.56921288181565,35.80872139865494,35.418933800902664,35.78993606567383,14619800
2019-04-09,35.634968234306925,35.766465596461494,35.54104512999042,35.620880126953125,26880200
2019-04-10,35.6537554763235,35.87917595483617,35.63497013786937,35.869781494140625,17234800
2019-04-11,35.944925488253126,35.95431636670151,35.74768479440203,35.82282257080078,15394600
2019-04-12,36.024762377418455,36.07172393798828,35.82282444232453,36.07172393798828,17110000
2019-04-15,36.07171292246954,36.160942368359656,35.8650814024756,36.05762481689453,19821400
2019-04-16,36.17033195371413,36.27834673082859,36.067017988872024,36.24077606201172,19218600
2019-04-17,36.470898302479824,36.489680056311286,36.26426318096747,36.442718505859375,24495800
2019-04-18,36.522557012346205,36.55543045911769,36.27365754637111,36.54603958129883,22983800
2019-04-22,36.376972777961505,36.64465756529871,36.34409933330384,36.63056945800781,16168800
2019-04-23,36.68692446480391,37.07670855993905,36.649353791099884,37.029747009277344,33385600
2019-04-24,37.05793782440245,37.21291062937024,36.987493685996526,37.043846130371094,21876600
2019-04-25,37.21289438777612,37.31621193462011,36.83719845181344,37.03443908691406,22775200
2019-04-26,36.80901866019453,36.90294533139039,36.49906960258857,36.893550872802734,22100400
2019-04-29,36.89825687115235,37.02035978125726,36.860686193745146,36.9029541015625,21226400
2019-04-30,36.88415428685794,37.01564802323853,36.677519225153816,36.9639892578125,37685800
2019-05-01,37.334996782943584,37.428919869977804,36.86537418190027,36.87007141113281,30893600
2019-05-02,36.86067709513026,37.12836183544208,36.48028393335455,36.67752456665039,49977600
2019-05-03,36.80902510974577,37.05792814482463,36.75736632727061,37.02505111694336,26576600
2019-05-06,36.14215982087455,36.79963226759645,36.00127517132194,36.738582611083984,26045000
2019-05-07,36.32532301440651,36.46621128816719,35.62088881147837,35.94962692260742,41251200
2019-05-08,35.83221086933683,36.2173013123582,35.771157629642715,35.9073486328125,27334600
2019-05-09,35.46122045902193,35.78056412279956,35.062041775034345,35.66315841674805,38601800
2019-05-10,35.43303366224016,35.93552984168072,34.92114660466094,35.77585983276367,39192400
2019-05-13,34.76617232571689,34.97280748651529,34.32942301589855,34.428043365478516,50922400
2019-05-14,34.60179976277977,35.19821899948951,34.5736235480659,34.98219299316406,36808600
2019-05-15,34.73798799074725,35.47059817814383,34.68163198289502,35.362586975097656,30097200
2019-05-16,35.38605307561572,35.944904972157914,35.33909154430335,35.68661117553711,30889400
2019-05-17,35.32033054135203,35.87918282279239,35.31563331010512,35.40016555786133,27087800
2019-05-20,34.803739409443075,35.07612144181088,34.61588960839848,34.78495407104492,29349200
2019-05-21,35.15126516454392,35.32502688694678,35.071430150036214,35.212318420410156,29682200
2019-05-22,34.98220179660889,35.240495772942865,34.96341645442663,35.0291633605957,23042200
2019-05-23,34.55483629069696,34.57362162710806,34.1603513919371,34.41394805908203,32171400
2019-05-24,34.601798985856135,34.78025431326501,34.38577298438118,34.423343658447266,23500000
2019-05-28,34.53135359213552,34.752076815449435,34.30593672193923,34.3247184753418,51545600
2019-05-29,34.07114011815161,34.28716620501626,33.892681137265704,34.122798919677734,29509600
2019-05-30,34.202624098992445,34.404562015106954,34.09930652568682,34.3341178894043,22841000
2019-05-31,33.92084681821837,34.080516805209115,33.74708514154908,33.761173248291016,24079600
2019-06-03,33.81283321892302,34.000683008948826,32.94403197085748,33.16944885253906,39407400
2019-06-04,33.592118323096585,34.277767181396484,33.42305382839933,34.277767181396484,30192400
2019-06-05,34.73329453353297,34.80373865526533,34.3294187240668,34.72390365600586,28791600
2019-06-06,34.817824418037134,35.198217633660676,34.65815443027201,35.127777099609375,23845000
2019-06-07,35.310921717224964,35.99187300153294,35.24047761607067,35.78054428100586,23984200
2019-06-10,36.03884722585016,36.48499096823189,36.03884722585016,36.1468620300293,26927600
2019-06-11,36.51316718543641,36.55073786366716,35.94022688269725,36.1468620300293,23100200
2019-06-12,35.97309961752505,36.07171995872357,35.86039116800346,35.944923400878906,15193800
2019-06-13,36.07171044365114,36.17972521719735,35.92143135628429,36.05292510986328,19734800
2019-06-14,35.72418933124585,35.85568307969134,35.58330112480516,35.738277435302734,16883400
2019-06-17,35.76176700348059,35.94491955797355,35.68662565654162,35.76646423339844,18702200
2019-06-18,36.146858366729745,36.592998480960375,36.034149926397,36.41454315185547,32362400
2019-06-19,36.508468904149424,36.63996269123536,36.25956943817433,36.54603958129883,24742400
2019-06-20,37.08140182495117,37.20350470996505,36.77145275737595,37.08140182495117,27783800
2019-06-21,36.94378556592879,37.2265539693017,36.89194427249097,36.90608215332031,41430400
2019-06-24,36.97206229744833,37.09931041944111,36.92022100265059,36.976776123046875,16431800
2019-06-25,36.95792929273052,36.990918885082365,36.25572020090066,36.298133850097656,26245400
2019-06-26,36.65159711667758,36.94850705808288,36.642173059367664,36.689300537109375,18138400
2019-06-27,36.81183747608152,36.9108062650628,36.70344103352318,36.78356170654297,13675000
2019-06-28,36.89667106453047,36.939084721923905,36.665743873440846,36.77885055541992,35566800
2019-07-01,37.622438164389166,37.669565639309134,37.20770775566338,37.36323165893555,28553200
2019-07-02,37.34437968054671,37.4857656998829,37.259548788064166,37.46220016479492,15568400
2019-07-03,37.55645965082696,37.74968338012695,37.48105281313219,37.74968338012695,10683600
2019-07-05,37.44334844199114,37.744968593907316,37.306679844438115,37.67898941040039,11847800
2019-07-08,37.3867997788651,37.43864108353978,37.21713798094724,37.391510009765625,14919800
2019-07-09,37.198286121635356,37.5517475999498,37.141730990690455,37.52347183227539,18499600
2019-07-10,37.73083643238655,38.04659811058807,37.70256066248053,37.82038116455078,20217200
2019-07-11,37.91463040441903,38.10785772453112,37.834513338048765,37.961761474609375,22704400
2019-07-12,38.07958063114725,38.263380292574276,38.0136014498963,38.23981475830078,15506800
2019-07-15,38.34349226914589,38.414185266991886,38.25866139084974,38.36705780029297,12572000
2019-07-16,38.31994783132226,38.324661659265466,37.942924294601994,38.00890350341797,16011400
2019-07-17,38.079581521839174,38.164412413374,37.90520591268543,37.90991973876953,13416000
2019-07-18,37.82509243664291,38.249246934567125,37.79681307305054,38.192691802978516,16044000
2019-07-19,38.57442952283912,38.58856740700933,37.980613218517306,38.02774429321289,23359400
2019-07-22,38.17384161874771,38.560292711064264,38.16912779202782,38.46603775024414,13849400
2019-07-23,38.68753608758532,38.715815451445735,38.39062973402227,38.6781120300293,11010800
2019-07-24,38.6262677647497,39.012718815666,38.6262677647497,38.99858093261719,18514200
2019-07-25,38.913751633220464,38.913751633220464,38.63098317387018,38.838348388671875,19846800
2019-07-26,38.85719281600246,38.998578830059685,38.81949299510347,38.92317199707031,22240400
2019-07-29,38.94202989505637,38.96559543301016,38.5979960527472,38.89961624145508,16946400
2019-07-30,38.630989595423905,38.81478930433406,38.54615868395794,38.64984130859375,14728000
2019-07-31,38.85719883739075,38.89961608641925,37.66485597184513,38.06544494628906,33738600
2019-08-01,38.13142176449621,38.93731341392973,37.68370178441379,37.872215270996094,57666000
2019-08-02,37.56588123213603,37.58001911437312,36.915513480059715,37.25483703613281,44743800
2019-08-05,36.260453895481284,36.312295225524984,35.41214449076434,35.69962692260742,55653200
2019-08-06,36.18031624893485,36.425384893602214,35.87869606749517,36.293426513671875,38301600
2019-08-07,35.87869430848829,36.6186068416191,35.680756748296965,36.51963806152344,41164800
