Date,Open,High,Low,Close,Volume
2019-01-02,45.51319598693764,46.91619216849306,45.26533389907679,46.654300689697266,13681600
2019-01-03,46.29887442196196,46.41111311848928,45.56463988950555,45.644142150878906,12692000
2019-01-04,46.26145489992597,47.500768773191574,46.16792325847338,47.15469741821289,14538200
2019-01-07,47.37916742479344,48.52962356235932,47.35578630206413,48.22096633911133,12526200
2019-01-08,48.72139487288333,49.01602287118142,48.06198476544806,48.75413131713867,18782000
2019-01-09,48.87102647832445,49.21709781989559,48.56704330337537,49.00197219848633,10325200
2019-01-10,48.39400993231593,48.92247047088756,48.197587781976615,48.86167526245117,9520000
2019-01-11,48.70268094988248,49.06745943953138,48.613823370299784,48.90845489501953,6065200
2019-01-14,48.52027712119771,48.969235401821415,48.28176680811525,48.609134674072266,5896200
2019-01-15,48.618496685828916,49.14228324125753,48.54367207391283,49.04874801635742,7533600
2019-01-16,49.06744627271847,49.33401537193078,48.90844177087406,48.936500549316406,8987800
2019-01-17,48.68863544648493,49.41351810026979,48.609133200535226,49.26853942871094,8792000
2019-01-18,49.759602565055836,50.16179512110003,49.59124272447901,49.95134353637695,11596200
2019-01-22,49.726873497787786,49.84378987285001,48.796216583329134,49.203086853027344,18487400
2019-01-23,49.41820496183426,49.59592010814573,48.74009151786787,49.30128860473633,12208600
2019-01-24,49.33401211290885,49.558493029628366,49.19838874605793,49.507049560546875,7930400
2019-01-25,50.0121453723195,50.23662279475952,49.932639532534544,50.05423355102539,8785600
2019-01-28,49.563174542579,49.768944866930845,49.277898398360456,49.7642707824707,11802000
2019-01-29,49.62865623927232,49.71751024387588,49.13760611528847,49.44158935546875,5764600
2019-01-30,49.83442188706306,50.559304655243125,49.79701136824375,50.414329528808594,11800400
2019-01-31,50.48915323926529,51.04567617487822,50.259998205543816,50.87263870239258,11198000
2019-02-01,50.43770849152445,50.62477534960406,50.02148660549916,50.129051208496094,11272800
2019-02-04,50.0589060127585,50.47980559618494,49.9887554875201,50.4564208984375,7209600
2019-02-05,50.61073655523103,51.012928976566116,50.61073655523103,50.928749084472656,8324600
2019-02-06,50.94279993537229,51.07374569646573,50.51722264381424,50.718318939208984,5831800
2019-02-07,50.35820700514647,50.479800999954854,49.88586398408604,50.302085876464844,9042400
2019-02-08,49.98875541070083,50.10567176325051,49.740893314176134,50.10099411010742,6646600
2019-02-11,50.26935975551529,50.39095377526712,50.11503286398895,50.189857482910156,6115800
2019-02-12,50.512543694104245,51.01761964282917,50.42368612134525,50.96150207519531,7753400
2019-02-13,51.171951819457405,51.419813932895536,51.05036137347157,51.30757522583008,6961200
2019-02-14,50.90069537016703,51.39642307119603,50.65283330365427,51.12049865722656,8334600
2019-02-15,51.438519818614246,51.57882087528489,51.298222329947684,51.471256256103516,7221000
2019-02-19,51.312245585246366,51.8360285224321,51.312245585246366,51.68170166015625,9838800
2019-02-20,51.71443353165304,51.90617446338559,51.260797586427486,51.784584045410156,13203400
2019-02-21,51.66299461697052,51.8360285224321,51.485279490707946,51.68170166015625,5986800
2019-02-22,51.80797652582952,51.98569167536362,51.72847425788222,51.96230697631836,14216600
2019-02-25,52.27096331357424,52.33643975605288,51.76120970973582,51.789268493652344,7982800
2019-02-26,51.583492288371524,51.93424131961248,51.54607820205161,51.859413146972656,14350400
2019-02-27,51.80329155319912,51.971651372126125,51.47592722084306,51.821998596191406,6204400
2019-02-28,51.634939947497244,51.68637986034919,51.307572017686645,51.541404724121094,8106800
2019-03-01,51.96229636583363,52.16807025780057,51.61622501225563,51.957618713378906,9712000
2019-03-04,52.18210078120488,52.2709547717552,51.41512989011881,51.79393768310547,11317600
2019-03-05,51.97633209010154,52.14469191895732,51.845386349436794,51.924888610839844,10298600
2019-03-06,51.97632956232322,52.196132859750946,51.658316964173174,51.68170166015625,7539200
2019-03-07,51.569462048760926,51.634938487274546,50.89134864647947,51.055030822753906,14152600
2019-03-08,50.72767044823609,50.72767044823609,50.34886258658026,50.69961166381836,11613600
2019-03-11,50.87264818408753,51.44320061634955,50.85394113752107,51.39643478393555,9124400
2019-03-12,51.47593185175976,51.61623290282201,51.26548384317034,51.541404724121094,17268000
2019-03-13,51.691060406469624,52.02778009346078,51.63026518387561,51.72379684448242,9703800
